Material ID,Formula,Transition Metal Group,Crystal System,Space Group,Total Magnetization (μB),Magnetization per Atom (µB/atom),Num Atoms,Is Stable,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
mp-760249,VF4,V,Orthorhombic,Pnma,7.9999998,0.199999995,40,False,9.0,23.0,14.0,11.8,4.48,9.0,46.0,93.0,47.0,83.6,15.040000000000003,93.0,18.9984032,50.9415,31.9430968,25.38702256,10.221790976,18.9984032,53.5,2183.0,2129.5,479.4,681.4399999999999,53.5,5.0,17.0,12.0,14.6,3.8400000000000007,17.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,57.0,153.0,96.0,76.2,30.720000000000006,57.0,1.63,3.98,2.35,3.5100000000000002,0.7519999999999999,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,4.0,1.6,5.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.6,0.6400000000000002,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.2,1.9200000000000004,1.0,9.7075,13.01,3.3025,10.367999999999999,1.0567999999999995,9.7075,0.0,1.97,1.97,1.576,0.6304,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,57.8,68.47999999999999,15.0
mp-760250,VF5,V,Monoclinic,P2_1/c,0.0,0.0,48,False,9.0,23.0,14.0,11.333333333333334,3.8888888888888893,9.0,46.0,93.0,47.0,85.16666666666667,13.055555555555552,93.0,18.9984032,50.9415,31.9430968,24.322252666666667,8.873082444444446,18.9984032,53.5,2183.0,2129.5,408.4166666666667,591.5277777777778,53.5,5.0,17.0,12.0,15.0,3.3333333333333335,17.0,2.0,4.0,2.0,2.3333333333333335,0.5555555555555557,2.0,57.0,153.0,96.0,73.0,26.666666666666668,57.0,1.63,3.98,2.35,3.588333333333333,0.652777777777778,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,4.166666666666667,1.3888888888888886,5.0,0.0,3.0,3.0,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.666666666666667,0.5555555555555554,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8333333333333334,0.27777777777777773,1.0,0.0,7.0,7.0,1.1666666666666667,1.9444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.0,1.6666666666666667,1.0,9.7075,13.01,3.3025,10.257916666666665,0.9173611111111102,9.7075,0.0,1.97,1.97,1.6416666666666666,0.5472222222222222,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,50.666666666666664,59.444444444444436,15.0
mp-760309,Mn2F7,Mn,Monoclinic,P2_1,2e-07,5.555555555555555e-09,36,False,9.0,25.0,16.0,12.555555555555555,5.530864197530864,9.0,52.0,93.0,41.0,83.88888888888889,14.172839506172842,93.0,18.9984032,54.938045,35.939641800000004,26.984990266666667,12.423579881481484,18.9984032,53.5,1519.0,1465.5,379.1666666666667,506.59259259259267,53.5,7.0,17.0,10.0,14.777777777777779,3.4567901234567895,17.0,2.0,4.0,2.0,2.4444444444444446,0.6913580246913581,2.0,57.0,139.0,82.0,75.22222222222223,28.345679012345684,57.0,1.55,3.98,2.4299999999999997,3.44,0.8400000000000001,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.888888888888889,1.7283950617283952,5.0,0.0,5.0,5.0,1.1111111111111112,1.7283950617283952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7777777777777778,0.345679012345679,1.0,0.0,5.0,5.0,1.1111111111111112,1.7283950617283952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8888888888888888,1.382716049382716,1.0,9.7075,10.4875862069,0.7800862069000001,9.880852490422221,0.2696594295456786,9.7075,0.0,1.97,1.97,1.5322222222222222,0.6809876543209877,1.97,0.0,0.000310120689655,0.000310120689655,6.891570881222221e-05,0.00010720221370790124,0.0,15.0,217.0,202.0,59.888888888888886,69.82716049382715,15.0
mp-760312,VF5,V,Monoclinic,P2_1/c,1.54e-05,3.2083333333333337e-07,48,False,9.0,23.0,14.0,11.333333333333334,3.8888888888888893,9.0,46.0,93.0,47.0,85.16666666666667,13.055555555555552,93.0,18.9984032,50.9415,31.9430968,24.322252666666667,8.873082444444446,18.9984032,53.5,2183.0,2129.5,408.4166666666667,591.5277777777778,53.5,5.0,17.0,12.0,15.0,3.3333333333333335,17.0,2.0,4.0,2.0,2.3333333333333335,0.5555555555555557,2.0,57.0,153.0,96.0,73.0,26.666666666666668,57.0,1.63,3.98,2.35,3.588333333333333,0.652777777777778,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,4.166666666666667,1.3888888888888886,5.0,0.0,3.0,3.0,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.666666666666667,0.5555555555555554,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8333333333333334,0.27777777777777773,1.0,0.0,7.0,7.0,1.1666666666666667,1.9444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.0,1.6666666666666667,1.0,9.7075,13.01,3.3025,10.257916666666665,0.9173611111111102,9.7075,0.0,1.97,1.97,1.6416666666666666,0.5472222222222222,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,50.666666666666664,59.444444444444436,15.0
mp-760320,VF5,V,Monoclinic,P2_1/c,0.0001294,2.695833333333333e-06,48,False,9.0,23.0,14.0,11.333333333333334,3.8888888888888893,9.0,46.0,93.0,47.0,85.16666666666667,13.055555555555552,93.0,18.9984032,50.9415,31.9430968,24.322252666666667,8.873082444444446,18.9984032,53.5,2183.0,2129.5,408.4166666666667,591.5277777777778,53.5,5.0,17.0,12.0,15.0,3.3333333333333335,17.0,2.0,4.0,2.0,2.3333333333333335,0.5555555555555557,2.0,57.0,153.0,96.0,73.0,26.666666666666668,57.0,1.63,3.98,2.35,3.588333333333333,0.652777777777778,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,4.166666666666667,1.3888888888888886,5.0,0.0,3.0,3.0,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.666666666666667,0.5555555555555554,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8333333333333334,0.27777777777777773,1.0,0.0,7.0,7.0,1.1666666666666667,1.9444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.0,1.6666666666666667,1.0,9.7075,13.01,3.3025,10.257916666666665,0.9173611111111102,9.7075,0.0,1.97,1.97,1.6416666666666666,0.5472222222222222,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,50.666666666666664,59.444444444444436,15.0
mp-764949,MnF3,Mn,Orthorhombic,Pbam,7.9955981,0.9994497625,8,False,9.0,25.0,16.0,13.0,6.0,9.0,52.0,93.0,41.0,82.75,15.375,93.0,18.9984032,54.938045,35.939641800000004,27.98331365,13.477365675000001,18.9984032,53.5,1519.0,1465.5,419.875,549.5625,53.5,7.0,17.0,10.0,14.5,3.75,17.0,2.0,4.0,2.0,2.5,0.75,2.0,57.0,139.0,82.0,77.5,30.75,57.0,1.55,3.98,2.4299999999999997,3.3725,0.9112499999999999,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,1.5,1.0,9.7075,10.4875862069,0.7800862069000001,9.902521551725,0.29253232758750025,9.7075,0.0,1.97,1.97,1.4775,0.73875,1.97,0.0,0.000310120689655,0.000310120689655,7.753017241375e-05,0.000116295258620625,0.0,15.0,217.0,202.0,65.5,75.75,15.0
mp-764959,VF5,V,Orthorhombic,Pnma,0.0,0.0,24,False,9.0,23.0,14.0,11.333333333333334,3.8888888888888893,9.0,46.0,93.0,47.0,85.16666666666667,13.055555555555552,93.0,18.9984032,50.9415,31.9430968,24.322252666666667,8.873082444444446,18.9984032,53.5,2183.0,2129.5,408.4166666666667,591.5277777777778,53.5,5.0,17.0,12.0,15.0,3.3333333333333335,17.0,2.0,4.0,2.0,2.3333333333333335,0.5555555555555557,2.0,57.0,153.0,96.0,73.0,26.666666666666668,57.0,1.63,3.98,2.35,3.588333333333333,0.652777777777778,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,4.166666666666667,1.3888888888888886,5.0,0.0,3.0,3.0,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.666666666666667,0.5555555555555554,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8333333333333334,0.27777777777777773,1.0,0.0,7.0,7.0,1.1666666666666667,1.9444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.0,1.6666666666666667,1.0,9.7075,13.01,3.3025,10.257916666666665,0.9173611111111102,9.7075,0.0,1.97,1.97,1.6416666666666666,0.5472222222222222,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,50.666666666666664,59.444444444444436,15.0
mp-765600,VF5,V,Monoclinic,P2_1/c,0.0014765,6.152083333333334e-05,24,False,9.0,23.0,14.0,11.333333333333334,3.8888888888888893,9.0,46.0,93.0,47.0,85.16666666666667,13.055555555555552,93.0,18.9984032,50.9415,31.9430968,24.322252666666667,8.873082444444446,18.9984032,53.5,2183.0,2129.5,408.4166666666667,591.5277777777778,53.5,5.0,17.0,12.0,15.0,3.3333333333333335,17.0,2.0,4.0,2.0,2.3333333333333335,0.5555555555555557,2.0,57.0,153.0,96.0,73.0,26.666666666666668,57.0,1.63,3.98,2.35,3.588333333333333,0.652777777777778,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,4.166666666666667,1.3888888888888886,5.0,0.0,3.0,3.0,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.666666666666667,0.5555555555555554,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8333333333333334,0.27777777777777773,1.0,0.0,7.0,7.0,1.1666666666666667,1.9444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.0,1.6666666666666667,1.0,9.7075,13.01,3.3025,10.257916666666665,0.9173611111111102,9.7075,0.0,1.97,1.97,1.6416666666666666,0.5472222222222222,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,50.666666666666664,59.444444444444436,15.0
mp-765621,VF5,V,Orthorhombic,P2_12_12_1,0.0,0.0,24,False,9.0,23.0,14.0,11.333333333333334,3.8888888888888893,9.0,46.0,93.0,47.0,85.16666666666667,13.055555555555552,93.0,18.9984032,50.9415,31.9430968,24.322252666666667,8.873082444444446,18.9984032,53.5,2183.0,2129.5,408.4166666666667,591.5277777777778,53.5,5.0,17.0,12.0,15.0,3.3333333333333335,17.0,2.0,4.0,2.0,2.3333333333333335,0.5555555555555557,2.0,57.0,153.0,96.0,73.0,26.666666666666668,57.0,1.63,3.98,2.35,3.588333333333333,0.652777777777778,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,4.166666666666667,1.3888888888888886,5.0,0.0,3.0,3.0,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.666666666666667,0.5555555555555554,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8333333333333334,0.27777777777777773,1.0,0.0,7.0,7.0,1.1666666666666667,1.9444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.0,1.6666666666666667,1.0,9.7075,13.01,3.3025,10.257916666666665,0.9173611111111102,9.7075,0.0,1.97,1.97,1.6416666666666666,0.5472222222222222,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,50.666666666666664,59.444444444444436,15.0
mp-765624,VF5,V,Monoclinic,P2_1/c,8.47e-05,3.529166666666666e-06,24,False,9.0,23.0,14.0,11.333333333333334,3.8888888888888893,9.0,46.0,93.0,47.0,85.16666666666667,13.055555555555552,93.0,18.9984032,50.9415,31.9430968,24.322252666666667,8.873082444444446,18.9984032,53.5,2183.0,2129.5,408.4166666666667,591.5277777777778,53.5,5.0,17.0,12.0,15.0,3.3333333333333335,17.0,2.0,4.0,2.0,2.3333333333333335,0.5555555555555557,2.0,57.0,153.0,96.0,73.0,26.666666666666668,57.0,1.63,3.98,2.35,3.588333333333333,0.652777777777778,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,4.166666666666667,1.3888888888888886,5.0,0.0,3.0,3.0,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.666666666666667,0.5555555555555554,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8333333333333334,0.27777777777777773,1.0,0.0,7.0,7.0,1.1666666666666667,1.9444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.0,1.6666666666666667,1.0,9.7075,13.01,3.3025,10.257916666666665,0.9173611111111102,9.7075,0.0,1.97,1.97,1.6416666666666666,0.5472222222222222,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,50.666666666666664,59.444444444444436,15.0
mp-765633,MnF3,Mn,Trigonal,P321,24.0010412,1.000043383333333,24,False,9.0,25.0,16.0,13.0,6.0,9.0,52.0,93.0,41.0,82.75,15.375,93.0,18.9984032,54.938045,35.939641800000004,27.98331365,13.477365675000001,18.9984032,53.5,1519.0,1465.5,419.875,549.5625,53.5,7.0,17.0,10.0,14.5,3.75,17.0,2.0,4.0,2.0,2.5,0.75,2.0,57.0,139.0,82.0,77.5,30.75,57.0,1.55,3.98,2.4299999999999997,3.3725,0.9112499999999999,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,1.5,1.0,9.7075,10.4875862069,0.7800862069000001,9.902521551725,0.29253232758750025,9.7075,0.0,1.97,1.97,1.4775,0.73875,1.97,0.0,0.000310120689655,0.000310120689655,7.753017241375e-05,0.000116295258620625,0.0,15.0,217.0,202.0,65.5,75.75,15.0
mp-765637,V3F10,V,Orthorhombic,Pmma,10.000449,0.3846326538461538,26,False,9.0,23.0,14.0,12.23076923076923,4.970414201183432,9.0,46.0,93.0,47.0,82.15384615384616,16.686390532544376,93.0,18.9984032,50.9415,31.9430968,26.369887076923078,11.340744426035505,18.9984032,53.5,2183.0,2129.5,544.9230769230769,756.03550295858,53.5,5.0,17.0,12.0,14.23076923076923,4.260355029585799,17.0,2.0,4.0,2.0,2.4615384615384617,0.7100591715976332,2.0,57.0,153.0,96.0,79.15384615384616,34.082840236686394,57.0,1.63,3.98,2.35,3.4376923076923074,0.8343195266272191,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.8461538461538463,1.7751479289940826,5.0,0.0,3.0,3.0,0.6923076923076923,1.0650887573964498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.538461538461538,0.7100591715976332,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7692307692307693,0.35502958579881655,1.0,0.0,7.0,7.0,1.6153846153846154,2.485207100591716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.3846153846153846,2.1301775147928996,1.0,9.7075,13.01,3.3025,10.469615384615384,1.1724852071005918,9.7075,0.0,1.97,1.97,1.5153846153846153,0.6994082840236686,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,64.38461538461539,75.97633136094674,15.0
mp-765646,VF5,V,Orthorhombic,Pnma,0.0,0.0,24,False,9.0,23.0,14.0,11.333333333333334,3.8888888888888893,9.0,46.0,93.0,47.0,85.16666666666667,13.055555555555552,93.0,18.9984032,50.9415,31.9430968,24.322252666666667,8.873082444444446,18.9984032,53.5,2183.0,2129.5,408.4166666666667,591.5277777777778,53.5,5.0,17.0,12.0,15.0,3.3333333333333335,17.0,2.0,4.0,2.0,2.3333333333333335,0.5555555555555557,2.0,57.0,153.0,96.0,73.0,26.666666666666668,57.0,1.63,3.98,2.35,3.588333333333333,0.652777777777778,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,4.166666666666667,1.3888888888888886,5.0,0.0,3.0,3.0,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.666666666666667,0.5555555555555554,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8333333333333334,0.27777777777777773,1.0,0.0,7.0,7.0,1.1666666666666667,1.9444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.0,1.6666666666666667,1.0,9.7075,13.01,3.3025,10.257916666666665,0.9173611111111102,9.7075,0.0,1.97,1.97,1.6416666666666666,0.5472222222222222,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,50.666666666666664,59.444444444444436,15.0
mp-765663,VF3,V,Tetragonal,P4_2/mnm,8.0048664,0.50030415,16,False,9.0,23.0,14.0,12.5,5.25,9.0,46.0,93.0,47.0,81.25,17.625,93.0,18.9984032,50.9415,31.9430968,26.9841774,11.9786613,18.9984032,53.5,2183.0,2129.5,585.875,798.5625,53.5,5.0,17.0,12.0,14.0,4.5,17.0,2.0,4.0,2.0,2.5,0.75,2.0,57.0,153.0,96.0,81.0,36.0,57.0,1.63,3.98,2.35,3.3925,0.88125,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.5,0.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,7.0,7.0,1.75,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.5,2.25,1.0,9.7075,13.01,3.3025,10.533125,1.2384375000000003,9.7075,0.0,1.97,1.97,1.4775,0.73875,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,68.5,80.25,15.0
mp-765724,VF4,V,Trigonal,R-3,6.0001231,0.2000041033333333,30,False,9.0,23.0,14.0,11.8,4.48,9.0,46.0,93.0,47.0,83.6,15.040000000000003,93.0,18.9984032,50.9415,31.9430968,25.38702256,10.221790976,18.9984032,53.5,2183.0,2129.5,479.4,681.4399999999999,53.5,5.0,17.0,12.0,14.6,3.8400000000000007,17.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,57.0,153.0,96.0,76.2,30.720000000000006,57.0,1.63,3.98,2.35,3.5100000000000002,0.7519999999999999,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,4.0,1.6,5.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.6,0.6400000000000002,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.2,1.9200000000000004,1.0,9.7075,13.01,3.3025,10.367999999999999,1.0567999999999995,9.7075,0.0,1.97,1.97,1.576,0.6304,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,57.8,68.47999999999999,15.0
mp-766789,MnF3,Mn,Trigonal,P321,24.0021603,1.0000900125,24,False,9.0,25.0,16.0,13.0,6.0,9.0,52.0,93.0,41.0,82.75,15.375,93.0,18.9984032,54.938045,35.939641800000004,27.98331365,13.477365675000001,18.9984032,53.5,1519.0,1465.5,419.875,549.5625,53.5,7.0,17.0,10.0,14.5,3.75,17.0,2.0,4.0,2.0,2.5,0.75,2.0,57.0,139.0,82.0,77.5,30.75,57.0,1.55,3.98,2.4299999999999997,3.3725,0.9112499999999999,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,1.5,1.0,9.7075,10.4875862069,0.7800862069000001,9.902521551725,0.29253232758750025,9.7075,0.0,1.97,1.97,1.4775,0.73875,1.97,0.0,0.000310120689655,0.000310120689655,7.753017241375e-05,0.000116295258620625,0.0,15.0,217.0,202.0,65.5,75.75,15.0
mp-768262,V3F10,V,Monoclinic,Pc,10.0000803,0.3846184730769231,26,False,9.0,23.0,14.0,12.23076923076923,4.970414201183432,9.0,46.0,93.0,47.0,82.15384615384616,16.686390532544376,93.0,18.9984032,50.9415,31.9430968,26.369887076923078,11.340744426035505,18.9984032,53.5,2183.0,2129.5,544.9230769230769,756.03550295858,53.5,5.0,17.0,12.0,14.23076923076923,4.260355029585799,17.0,2.0,4.0,2.0,2.4615384615384617,0.7100591715976332,2.0,57.0,153.0,96.0,79.15384615384616,34.082840236686394,57.0,1.63,3.98,2.35,3.4376923076923074,0.8343195266272191,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.8461538461538463,1.7751479289940826,5.0,0.0,3.0,3.0,0.6923076923076923,1.0650887573964498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.538461538461538,0.7100591715976332,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7692307692307693,0.35502958579881655,1.0,0.0,7.0,7.0,1.6153846153846154,2.485207100591716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.3846153846153846,2.1301775147928996,1.0,9.7075,13.01,3.3025,10.469615384615384,1.1724852071005918,9.7075,0.0,1.97,1.97,1.5153846153846153,0.6994082840236686,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,64.38461538461539,75.97633136094674,15.0
